,product_id,model,color,memory,price_regular,price_for_clients,link
45,2119822, Muvit Samsung Galaxy S22 Plus Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119822&productName=Muvit%20Samsung%20Galaxy%20S22%20Plus%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=4
46,2119748, Muvit Samsung Galaxy S22 Ultra Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119748&productName=Muvit%20Samsung%20Galaxy%20S22%20Ultra%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=4
47,2123789, Itskins Xiaomi Redmi Note 11 Level 2 Spectrum hoesje - Transparant ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2123789&productName=Itskins%20Xiaomi%20Redmi%20Note%2011%20Level%202%20Spectrum%20hoesje%20-%20Transparant#/category=Accessoires/pageNo=4
48,2123790, Muvit Xiaomi Redmi Note 11 Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2123790&productName=Muvit%20Xiaomi%20Redmi%20Note%2011%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=4
49,2119501, Muvit iPhone 13 Reinforced Soft Cover - Transparant ,Transparant,,,22,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119501&productName=Muvit%20iPhone%2013%20Reinforced%20Soft%20Cover%20-%20Transparant#/category=Accessoires/pageNo=4
50,2119806, Itskins Samsung Galaxy S22 Plus Level 2 Spectrum hoesje - Transparant ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119806&productName=Itskins%20Samsung%20Galaxy%20S22%20Plus%20Level%202%20Spectrum%20hoesje%20-%20Transparant#/category=Accessoires/pageNo=4
51,2119691, Itskins Samsung Galaxy S22 Ultra Level 2 Spectrum hoesje - Transparant ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119691&productName=Itskins%20Samsung%20Galaxy%20S22%20Ultra%20Level%202%20Spectrum%20hoesje%20-%20Transparant#/category=Accessoires/pageNo=4
52,2119779, Itskins Samsung Galaxy S22 Level 2 Spectrum hoesje - Transparant ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119779&productName=Itskins%20Samsung%20Galaxy%20S22%20Level%202%20Spectrum%20hoesje%20-%20Transparant#/category=Accessoires/pageNo=5
53,2119791, Muvit Autohouder Grip 360° Multi (80mm max) ,Zwart,,,14,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119791&productName=Muvit%20Autohouder%20Grip%20360%C2%B0%20Multi%20(80mm%20max)#/category=Accessoires/pageNo=5
54,2119783, Muvit iPhone 13 Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119783&productName=Muvit%20iPhone%2013%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
55,2119730, Muvit iPhone SE/8/7/6S/6 Reinforced Soft Cover - Transparant ,Transparant,,,22,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119730&productName=Muvit%20iPhone%20SE/8/7/6S/6%20Reinforced%20Soft%20Cover%20-%20Transparant#/category=Accessoires/pageNo=5
56,2119804, Muvit iPhone 12 | 12 Pro Reinforced Soft Cover - Transparant ,Transparant,,,22,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119804&productName=Muvit%20iPhone%2012%20|%2012%20Pro%20Reinforced%20Soft%20Cover%20-%20Transparant#/category=Accessoires/pageNo=5
57,2119735, Muvit iPhone 13 Pro Reinforced Soft Cover - Transparant ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119735&productName=Muvit%20iPhone%2013%20Pro%20Reinforced%20Soft%20Cover%20-%20Transparant#/category=Accessoires/pageNo=5
58,2119686, Muvit iPhone 13 Pro Max Reinforced Soft Cover - Transparant ,Transparant,,,22,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119686&productName=Muvit%20iPhone%2013%20Pro%20Max%20Reinforced%20Soft%20Cover%20-%20Transparant#/category=Accessoires/pageNo=5
59,2119715, Muvit Magnetische Universele Autohouder - Zwart ,Zwart,,,16,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119715&productName=Muvit%20Magnetische%20Universele%20Autohouder%20-%20Zwart#/category=Accessoires/pageNo=5
60,2119739, Muvit iPhone 11 Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119739&productName=Muvit%20iPhone%2011%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
